meta_id,id,documents,approval_type,supplement_number,fda_application_num,notes
6ac7baff2b9f4286b1501f187b4e5a85,NDA021664-001,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/021664s001lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021664s001ltr.pdf""]}]",New or Modified Indication,1,NDA021664,
f73bc5f6825c483bb66c5d7375b36bda,NDA021455-007,"[{""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021455s007ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/021455Orig1s007.pdf""]}]",New or Modified Indication,7,NDA021455,Label is not available
c972faa04367409e972cc8b5f0f835c5,NDA050775-001,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/50775s1lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/50775s1ltr.pdf""]}]",New or Modified Indication,1,NDA050775,
90dc7c80332340d7bfeadfce971873ad,NDA050662-029,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2000/50662S29lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/50662S29ltr.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-662S029_Biaxin_Approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-662S029_Biaxin_prntlbl.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-662S029_Biaxin_medr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-662S029_Biaxin_medr_P2.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-662S029_Biaxin_statr.pdf""]}, {""name"": ""Microbiology Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-662S029_Biaxin_microbr.pdf""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-662S029_Biaxin_admindocs.pdf""]}, {""name"": ""Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-662S029_Biaxin_corres.pdf""]}]",New or Modified Indication,29,NDA050662,
4a4dc60b49a8459a9e0bcb8cf3659b51,NDA020740-013,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-740S008_Baycol_prntlbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/20740S8,13LTR.PDF""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-740S008_Baycol_Approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-740S008_Baycol_prntlbl.pdf""]}, {""name"": ""Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-740S008_Baycol_medr.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-740S008_Baycol_chemr.pdf""]}, {""name"": ""Environmental Assessment"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-740S008_Baycol_EAfonsi.pdf""]}, {""name"": ""Pharmacology Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-740S008_Baycol_pharmr.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-740S008_Baycol_statr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-740S008_Baycol_biopharmr.pdf""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-740S008_Baycol_admindocs.pdf""]}, {""name"": ""Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-740S008_Baycol_corres.pdf""]}]",New or Modified Indication,13,NDA020740,
7ceadef4c63b4852988f316b7db07c34,NDA021797-001,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021797s001,021798s001lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021797s001,021798s001ltr.pdf""]}]",New or Modified Indication,1,NDA021797,
28661c0d334049cb8c452da831b49d2d,NDA022100-002,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022100s002lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/022100s002ltr.pdf""]}]",New or Modified Indication,2,NDA022100,
f310626556704917ba7e2ed1e9c9b79d,NDA050632-010,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/50623s10lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/50632s10ltr.pdf""]}, {""name"": ""Approval Letter(s) & Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/50632s010_Azactam_appltrs_medr.pdf""]}, {""name"": ""Chemistry Review(s) & Microbiology Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/50632s010_Azactam_chemr_micror.pdf""]}, {""name"": ""Administrative Document(s)/Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/50632s010_Azactam_admindocs_corres.pdf""]}]",New or Modified Indication,10,NDA050632,
ae68ed8dca53487d90b2f5909d28cfe3,NDA021319-023,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021319s023s025lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021319s023,s025ltr.pdf""]}]",New or Modified Indication,23,NDA021319,
932dff1f174747d19910fb44e022053b,NDA021319-014,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/021319s014lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021319se1-014ltr.pdf""]}, {""name"": ""Summary Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/summary_review/2008/021319se1-014_SUMR.pdf""]}]",New or Modified Indication,14,NDA021319,
c80a555c791643b7b1cd239f252fe859,NDA021319-001,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/21-319s1lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21319se1-001ltr.pdf""]}]",New or Modified Indication,1,NDA021319,
c851743aada14a08afdf8cd699750d87,NDA021277-022,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021085s026,021277s022lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021085s026,021277s022ltr.pdf""]}]",New or Modified Indication,22,NDA021277,
c79d2fae176146909595490bc16a2c16,NDA021277-017,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21085se1-022,21277se1-017_avelox_lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21085se1-022,21277se1-017ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021277_S017_AVELOX_TABLETS.pdf""]}]",New or Modified Indication,17,NDA021277,
2bcfdbbbb5034dbaa87af4f55e97c387,NDA021277-024,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021085s027,029,021277s024,025lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021085s027,029,021277s024,025ltr.pdf""]}]",New or Modified Indication,24,NDA021277,
701a90898d744b96a1a9b9c85365175a,NDA021277-007,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/021085s014lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21085slr014se1-015slr017,21277slr006se1-007slr009ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021277_S007_AVELOX.pdf""]}]",New or Modified Indication,7,NDA021277,
64efb59b50444f06abb2d54e2a218444,BLA125085-263,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/125085s263lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/125085Orig1s263ltr.pdf""]}]",New or Modified Indication,263,BLA125085,
c2b0e841131942c297563e56d86359a8,NDA021071-012,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/21071s012lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/21071s012ltr.pdf""]}]",New or Modified Indication,12,NDA021071,
9f9e9f019ce843bb850e1e2d38ae3d17,NDA021071-004,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/021071s004lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21071se1-004ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021071_S004_AVANDIA.pdf""]}]",New or Modified Indication,4,NDA021071,
774c44c2734f49aba9b21d2e1f1487fd,NDA021700-003,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/021700s003lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021700s003ltr.pdf""]}]",New or Modified Indication,3,NDA021700,
6a3c4374d0ad4ac3af51ff3f544cf048,NDA021410-016,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021410s016lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021410s016ltr.pdf""]}]",New or Modified Indication,16,NDA021410,
a7cf8a7f5d9646beb4418adfb5babd4c,NDA021410-010,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/021410s010lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021410s010LTR.pdf""]}]",New or Modified Indication,10,NDA021410,
eb265388fc344e8cb4d3cfe9ab64ff82,NDA020758-037,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020758s037lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020758s037ltr.pdf""]}]",New or Modified Indication,37,NDA020758,
a4726c5816bd4956a694037a07db73b0,NDA021071-001,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-071S001_Avandia_prntlbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/21071S1LTR.PDF""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-071S001_Avandia_Approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-071S001_Avandia_prntlbl.pdf""]}, {""name"": ""Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-071S001_Avandia_medr.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-071S001_Avandia_chemr.pdf""]}, {""name"": ""Pharmacology Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-071S001_Avandia_pharmr.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-071S001_Avandia_statr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-071S001_Avandia_biopharmr.pdf""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-071S001_Avandia_admindocs.pdf""]}, {""name"": ""Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-071S001_Avandia_corres.pdf""]}]",New or Modified Indication,1,NDA021071,
8f0e35f9529f45c9a1878529975224df,NDA021085-026,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021085s026,021277s022lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021085s026,021277s022ltr.pdf""]}]",New or Modified Indication,26,NDA021085,
60eb035616444d27a00166b428352e31,NDA020757-021,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20757s21lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20757se1-021ltr.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/20-757S021_Avapro_Approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/20-757S021_Avapro_prntlbl.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/20-757S021_Avapro_medr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/20-757S021_Avapro_medr_P2.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/20-757S021_Avapro_chemr.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/20-757S021_Avapro_statr.pdf""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/20-757S021_Avapro_admindocs.pdf""]}, {""name"": ""Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/20-757S021_Avapro_corres.pdf""]}]",New or Modified Indication,21,NDA020757,
64c44628ab58486392c7db6476a6a4d0,NDA021085-027,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021085s027,029,021277s024,025lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021085s027,029,021277s024,025ltr.pdf""]}]",New or Modified Indication,27,NDA021085,
3abf78285afc417e89318d877d8d47e8,NDA021085-022,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21085se1-022,21277se1-017_avelox_lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21085se1-022,21277se1-017ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021085_S022_Avelox_Tablets.pdf""]}]",New or Modified Indication,22,NDA021085,
7b4fb39cd3ba47e7b7d23cf36d44da61,NDA021085-015,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/021085s014lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21085slr014se1-015slr017,21277slr006se1-007slr009ltr.pdf""]}]",New or Modified Indication,15,NDA021085,
b436689d44e1402c8ae135904c4e9736,NDA021184-001,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/21184s1lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/21184s1ltr.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-184S001_Tazorac_Approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-184S001_Tazorac_prntlbl.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-184S001_Tazorac_medr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-184S001_Tazorac_medr_P2.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-184S001_Tazorac_chemr.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-184S001_Tazorac_pharmr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-184S001_Tazorac_pharmr_P2.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-184S001_Tazorac_statr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-184S001_Tazorac_biopharmr.pdf""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-184S001_Tazorac_admindocs.pdf""]}, {""name"": ""Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-184S001_Tazorac_corres.pdf""]}]",New or Modified Indication,1,NDA021184,
af7fd7616e8a498db558ca6a9496f5ce,NDA021184-002,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/21184s2lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21184se1-002ltr.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-184S002_Avage_Approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-184S002_Avage_Prntlbl.pdf""]}, {""name"": ""Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-184S002_Avage_Medr.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-184S002_Avage_Chemr.pdf""]}, {""name"": ""Pharmacology Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-184S002_Avage_Pharmr.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-184S002_Avage_Statr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-184S002_Avage_BioPharmr.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-184S002_Avage_Admindocs_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-184S002_Avage_Admindocs_P2.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-184S002_Avage_Admindocs_P3.pdf""]}, {""name"": ""Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-184S002_Avage_Corres.pdf""]}]",New or Modified Indication,2,NDA021184,
9e5ada16b5d74d06954f1d97f51feedf,NDA020394-004,"[{""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/020394 Orig1s004.pdf""]}]",New or Modified Indication,4,NDA020394,Label is not available
8e77e47e429243ba9b16a5a8a7131c4c,NDA020393-001,"[{""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20393ltr.pdf""]}]",New or Modified Indication,1,NDA020393,Label is not available
44b0c32a51714d25b566c11ff3fd5b92,NDA020394-001,"[{""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20394s01ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20394-S001_Atrovent.pdf""]}]",New or Modified Indication,1,NDA020394,Label is not available
86b32e2cd27b44a2acd438ab4d05c8bd,NDA018140-003,"[{""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/018140ap_s003.pdf""]}]",New or Modified Indication,3,NDA018140,Label is not available
e100224ca7f64f8c8ebd3ef28b8daf42,NDA020838-022,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020838s022lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/020838s022ltr.pdf""]}]",New or Modified Indication,22,NDA020838,
11c3a9b7a6d74c57865b2e14a3447d88,NDA020838-024,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/20838s024lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/20838s024ltr.pdf""]}]",New or Modified Indication,24,NDA020838,
1e664b71cccd485982d9fcb512ef7926,NDA020114-005,"[{""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/20114S5LTR.PDF""]}]",New or Modified Indication,5,NDA020114,Label is not available
1515234fb70d47be825a040827a11d62,NDA019651-005,"[{""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019651s005ap_ltr.pdf""]}, {""name"": ""Approvable Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019651s005ae_ltr.pdf""]}, {""name"": ""Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019651s005morpages_1_25.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019651s005morpages_26_50.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019651s005morpages_51_63.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019651s005cmc_rev.pdf""]}, {""name"": ""Environmental Assessment"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019651s005ea_rev.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019651s005pharmtoxpages_1_25.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019651s005pharmtoxpages_26_50.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019651s005pharmtoxpages_51_75.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019651s005pharmtoxpages_76_100.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019651s005pharmtoxpages_101_125.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019651s005pharmtoxpages_126_150.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/p019651s005pharmtoxages_151_163.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019651s005stat_revs.pdf""]}, {""name"": ""Administrative Document(s) & Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019651s005adm_doc__corr.pdf""]}]",New or Modified Indication,5,NDA019651,Label is not available
e8cd0a0e0c334ee78dcdbb62bbeac882,NDA020753-006,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020753s006lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/020753s006ltr.pdf""]}]",New or Modified Indication,6,NDA020753,
db9dd712598c48e3aa3e1df5422d13ca,NDA021345-010,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021345s010lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021345s010ltr.pdf""]}]",New or Modified Indication,10,NDA021345,
f618827a2f8845d896e0ee05a452218a,NDA021345-004,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21345se1-004,005_arixtra_lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21345se1-004,005ltr.pdf""]}]",New or Modified Indication,4,NDA021345,
8296c8cf13af47bd838121c40f70085d,NDA021345-005,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21345se1-004,005_arixtra_lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21345se1-004,005ltr.pdf""]}]",New or Modified Indication,5,NDA021345,
b63e11fe9eed4cd88c3cbb3abbac8f71,NDA021345-002,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/21345se1-002_arixtra_lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21345se1-002ltr.pdf""]}]",New or Modified Indication,2,NDA021345,
